file,main,res,task,f,corpus
lena_lyon_day1_sacha_19h50,0.04,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day1_sacha_19h50,69.94,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day1_sacha_19h50,63.2,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day1_sacha_19h50,55.43,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day1_sacha_19h50,0.04,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day1_sacha_19h50,58.09,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day1_sacha_19h50,19.01,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day1_sacha_19h50,19.01,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_10h10,120.66,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_10h10,88.64,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_10h10,0.12,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_10h10,88.64,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_10h10,0.12,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_10h10,98.67,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_10h10,47.06,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_10h10,37.77,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_10h15,147.5,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_10h15,188.52,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_10h15,179.62,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_10h15,147.5,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_10h15,47.22,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_10h15,45.46,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_10h15,0.09,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_10h15,0.09,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_10h55,121.26,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_10h55,165.36,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_10h55,49.86,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_10h55,166.48,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_10h55,0.12,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_10h55,0.12,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_10h55,45.72,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_10h55,121.26,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_11h,87.34,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_11h,46.16,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_11h,45.4,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_11h,115.76,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_11h,0.08,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_11h,113.17,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_11h,87.34,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_11h,0.08,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_11h55,68.39,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_11h55,35.28,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_11h55,74.65,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_11h55,32.29,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_11h55,35.28,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_11h55,32.88,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_11h55,0.1,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_11h55,0.1,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_12h,77.37,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_12h,89.66,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_12h,0.07,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_12h,0.07,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_12h,53.92,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_12h,45.08,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_12h,41.81,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_12h,53.92,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_13h25,57.58,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_13h25,0.08,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_13h25,57.58,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_13h25,105.75,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_13h25,55.38,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_13h25,107.73,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_13h25,0.08,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_13h25,61.04,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_13h30,105.92,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_13h30,70.6,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_13h30,0.06,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_13h30,51.64,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_13h30,49.1,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_13h30,70.6,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_13h30,0.06,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_13h30,111.47,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_8h00,0.25,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_8h00,146.09,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_8h00,0.25,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_8h00,126.72,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_8h00,126.72,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_8h00,42.87,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_8h00,23.49,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_8h00,159.95,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_8h05,0.11,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_8h05,103.27,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_8h05,103.27,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_8h05,135.42,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_8h05,144.18,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_8h05,0.11,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_8h05,39.21,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_8h05,41.17,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_9h05,0.16,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_9h05,221.57,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_9h05,36.77,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_9h05,238.4,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_9h05,221.57,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_9h05,36.88,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_9h05,245.91,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_9h05,0.16,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_9h10,66.21,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_9h10,0.11,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_9h10,54.23,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_9h10,0.11,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_9h10,66.21,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_9h10,104.97,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
lena_lyon_day2_nohlan_9h10,44.5,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
