file	main
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_cal_v1_jsalt19_spkdet_sri_eval_enr30_test30_clean	29.74
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_cal_v1_jsalt19_spkdet_sri_eval_enr30_test30_clo_clean	35.97
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_cal_v1_jsalt19_spkdet_sri_eval_enr30_test30_clofarwall_clean	23.96
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_cal_v1_jsalt19_spkdet_sri_eval_enr30_test30_clomed_clean	29.91
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_cal_v1_jsalt19_spkdet_sri_eval_enr30_test30_far_clean	30.56
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_cal_v1_jsalt19_spkdet_sri_eval_enr30_test30_med_clean	32.84
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_cal_v1_jsalt19_spkdet_sri_eval_enr30_test30_tv_clean	30.41
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_cal_v1_jsalt19_spkdet_sri_eval_enr30_test5_clean	29.43
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_cal_v1_jsalt19_spkdet_sri_eval_enr30_test5_clo_clean	35.54
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_cal_v1_jsalt19_spkdet_sri_eval_enr30_test5_clofarwall_clean	24.12
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_cal_v1_jsalt19_spkdet_sri_eval_enr30_test5_clomed_clean	29.62
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_cal_v1_jsalt19_spkdet_sri_eval_enr30_test5_far_clean	30.12
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_cal_v1_jsalt19_spkdet_sri_eval_enr30_test5_med_clean	32.28
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_cal_v1_jsalt19_spkdet_sri_eval_enr30_test5_tv_clean	30.11
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_cal_v1_jsalt19_spkdet_sri_eval_enr30_tv_clean	30.27
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_dev_enr15_clean	22.17
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_dev_enr15_sub_clean	22.44
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_dev_enr15_test15_clean	14.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_dev_enr15_test30_clean	8.66
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_dev_enr15_test5_clean	19.61
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_dev_enr30_clean	21.41
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_dev_enr30_sub_clean	20.05
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_dev_enr30_test15_clean	12.48
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_dev_enr30_test30_clean	6.25
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_dev_enr30_test5_clean	18.68
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_dev_enr5_clean	24.53
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_dev_enr5_sub_clean	22.95
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_dev_enr5_test15_clean	18.20
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_dev_enr5_test30_clean	14.82
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_dev_enr5_test5_clean	22.53
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_eval_enr15_clean	29.01
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_eval_enr15_sub_clean	27.31
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_eval_enr15_test15_clean	19.39
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_eval_enr15_test30_clean	12.87
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_eval_enr15_test5_clean	25.92
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_eval_enr30_clean	27.60
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_eval_enr30_sub_clean	26.03
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_eval_enr30_test15_clean	16.47
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_eval_enr30_test30_clean	8.89
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_eval_enr30_test5_clean	24.04
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_eval_enr5_clean	31.92
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_eval_enr5_sub_clean	31.36
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_eval_enr5_test15_clean	24.98
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_eval_enr5_test30_clean	20.59
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_ami_eval_enr5_test5_clean	29.65
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_dev_enr15_clean	35.53
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_dev_enr15_sub_clean	37.06
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_dev_enr15_test15_clean	25.39
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_dev_enr15_test30_clean	15.93
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_dev_enr15_test5_clean	34.02
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_dev_enr30_clean	34.86
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_dev_enr30_sub_clean	34.27
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_dev_enr30_test15_clean	24.26
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_dev_enr30_test30_clean	14.26
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_dev_enr30_test5_clean	33.35
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_dev_enr5_clean	37.07
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_dev_enr5_sub_clean	34.27
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_dev_enr5_test15_clean	28.57
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_dev_enr5_test30_clean	20.90
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_dev_enr5_test5_clean	35.73
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_eval_enr15_clean	28.69
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_eval_enr15_sub_clean	14.67
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_eval_enr15_test15_clean	22.55
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_eval_enr15_test30_clean	15.08
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_eval_enr15_test5_clean	28.31
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_eval_enr30_clean	26.97
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_eval_enr30_sub_clean	19.30
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_eval_enr30_test15_clean	20.50
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_eval_enr30_test30_clean	12.74
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_eval_enr30_test5_clean	26.56
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_eval_enr5_clean	29.32
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_eval_enr5_sub_clean	22.23
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_eval_enr5_test15_clean	23.97
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_eval_enr5_test30_clean	17.70
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_babytrain_eval_enr5_test5_clean	28.98
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_dev_enr30_clean	33.16
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_dev_enr30_clo_clean	32.82
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_dev_enr30_far_clean	30.64
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_dev_enr30_test15_clean	33.32
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_dev_enr30_test15_clo_clean	32.74
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_dev_enr30_test15_far_clean	30.70
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_dev_enr30_test15_tv_clean	40.52
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_dev_enr30_test30_clean	33.82
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_dev_enr30_test30_clo_clean	32.94
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_dev_enr30_test30_far_clean	31.03
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_dev_enr30_test30_tv_clean	41.43
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_dev_enr30_test5_clean	32.83
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_dev_enr30_test5_clo_clean	32.44
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_dev_enr30_test5_far_clean	30.28
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_dev_enr30_test5_tv_clean	39.96
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_dev_enr30_tv_clean	40.05
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_clean	29.61
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_clo_clean	35.38
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_clofarwall_clean	24.39
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_clomed_clean	29.86
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_far_clean	30.24
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_med_clean	32.30
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_test15_clean	29.33
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_test15_clo_clean	35.63
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_test15_clofarwall_clean	24.31
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_test15_clomed_clean	29.32
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_test15_far_clean	29.88
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_test15_med_clean	32.06
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_test15_tv_clean	30.15
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_test30_clean	29.74
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_test30_clo_clean	35.97
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_test30_clofarwall_clean	23.96
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_test30_clomed_clean	29.91
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_test30_far_clean	30.56
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_test30_med_clean	32.84
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_test30_tv_clean	30.41
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_test5_clean	29.43
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_test5_clo_clean	35.54
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_test5_clofarwall_clean	24.12
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_test5_clomed_clean	29.62
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_test5_far_clean	30.12
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_test5_med_clean	32.28
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_test5_tv_clean	30.11
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_gtvad_jsalt19_spkdet_sri_eval_enr30_tv_clean	30.27
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_dev_enr15_clean	22.87
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_dev_enr15_sub_clean	22.21
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_dev_enr15_test15_clean	15.07
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_dev_enr15_test30_clean	9.57
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_dev_enr15_test5_clean	20.45
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_dev_enr30_clean	21.93
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_dev_enr30_sub_clean	21.21
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_dev_enr30_test15_clean	13.31
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_dev_enr30_test30_clean	6.85
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_dev_enr30_test5_clean	19.35
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_dev_enr5_clean	25.56
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_dev_enr5_sub_clean	23.66
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_dev_enr5_test15_clean	19.84
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_dev_enr5_test30_clean	16.47
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_dev_enr5_test5_clean	23.76
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_eval_enr15_clean	29.95
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_eval_enr15_sub_clean	28.39
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_eval_enr15_test15_clean	21.24
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_eval_enr15_test30_clean	14.79
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_eval_enr15_test5_clean	27.30
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_eval_enr30_clean	28.23
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_eval_enr30_sub_clean	26.72
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_eval_enr30_test15_clean	18.07
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_eval_enr30_test30_clean	10.51
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_eval_enr30_test5_clean	25.11
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_eval_enr5_clean	33.06
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_eval_enr5_sub_clean	33.79
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_eval_enr5_test15_clean	27.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_eval_enr5_test30_clean	22.75
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_ami_eval_enr5_test5_clean	31.18
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_dev_enr15_clean	36.20
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_dev_enr15_sub_clean	37.46
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_dev_enr15_test15_clean	27.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_dev_enr15_test30_clean	17.26
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_dev_enr15_test5_clean	34.78
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_dev_enr30_clean	35.55
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_dev_enr30_sub_clean	36.10
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_dev_enr30_test15_clean	25.83
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_dev_enr30_test30_clean	15.48
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_dev_enr30_test5_clean	34.05
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_dev_enr5_clean	37.77
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_dev_enr5_sub_clean	35.39
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_dev_enr5_test15_clean	30.19
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_dev_enr5_test30_clean	22.25
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_dev_enr5_test5_clean	36.57
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_eval_enr15_clean	30.43
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_eval_enr15_sub_clean	18.29
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_eval_enr15_test15_clean	24.74
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_eval_enr15_test30_clean	17.22
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_eval_enr15_test5_clean	30.07
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_eval_enr30_clean	28.15
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_eval_enr30_sub_clean	29.80
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_eval_enr30_test15_clean	22.13
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_eval_enr30_test30_clean	14.28
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_eval_enr30_test5_clean	27.78
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_eval_enr5_clean	31.66
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_eval_enr5_sub_clean	27.08
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_eval_enr5_test15_clean	26.81
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_eval_enr5_test30_clean	20.29
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_babytrain_eval_enr5_test5_clean	31.35
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_dev_enr30_clean	37.81
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_dev_enr30_clo_clean	37.35
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_dev_enr30_far_clean	35.48
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_dev_enr30_test15_clean	37.13
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_dev_enr30_test15_clo_clean	36.43
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_dev_enr30_test15_far_clean	34.67
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_dev_enr30_test15_tv_clean	43.01
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_dev_enr30_test30_clean	37.33
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_dev_enr30_test30_clo_clean	36.45
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_dev_enr30_test30_far_clean	34.63
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_dev_enr30_test30_tv_clean	43.50
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_dev_enr30_test5_clean	37.42
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_dev_enr30_test5_clo_clean	36.92
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_dev_enr30_test5_far_clean	35.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_dev_enr30_test5_tv_clean	43.14
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_dev_enr30_tv_clean	43.53
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_eval_enr30_clean	30.14
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_eval_enr30_clo_clean	36.38
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_eval_enr30_clofarwall_clean	25.45
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_eval_enr30_clomed_clean	30.03
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_eval_enr30_far_clean	30.51
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_eval_enr30_med_clean	32.74
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_eval_enr30_test15_clean	29.93
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_eval_enr30_test15_clo_clean	36.10
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_eval_enr30_test15_clofarwall_clean	25.42
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_eval_enr30_test15_clomed_clean	29.78
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_eval_enr30_test15_far_clean	30.35
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_eval_enr30_test15_med_clean	32.39
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_jsalt19_spkdet_sri_eval_enr30_test15_tv_clean	30.95
